user,date,transaction_type,amount
91de6dc1-70f4-4573-9ab8-255280f8c746,25-02-2020,DEBIT,37149
91de6dc1-70f4-4573-9ab8-255280f8c746,29-06-2020,CREDIT,31998
91de6dc1-70f4-4573-9ab8-255280f8c746,03-06-2020,DEBIT,36934
91de6dc1-70f4-4573-9ab8-255280f8c746,01-04-2020,CREDIT,94911
91de6dc1-70f4-4573-9ab8-255280f8c746,16-09-2020,DEBIT,90707
91de6dc1-70f4-4573-9ab8-255280f8c746,22-02-2020,CREDIT,5545
91de6dc1-70f4-4573-9ab8-255280f8c746,02-01-2020,CREDIT,15786
91de6dc1-70f4-4573-9ab8-255280f8c746,29-08-2020,DEBIT,83036
91de6dc1-70f4-4573-9ab8-255280f8c746,14-04-2020,DEBIT,59101
91de6dc1-70f4-4573-9ab8-255280f8c746,03-08-2020,DEBIT,6784
91de6dc1-70f4-4573-9ab8-255280f8c746,26-01-2020,CREDIT,32669
91de6dc1-70f4-4573-9ab8-255280f8c746,15-07-2020,DEBIT,33370
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,07-01-2020,CREDIT,47668
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,27-11-2020,CREDIT,72173
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,29-01-2020,DEBIT,18949
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,12-12-2020,CREDIT,42217
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,16-06-2020,DEBIT,79036
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,24-11-2020,DEBIT,70021
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,24-02-2020,CREDIT,24480
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,01-08-2020,CREDIT,38913
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,10-04-2020,DEBIT,51688
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,25-06-2020,CREDIT,71133
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,30-03-2020,CREDIT,93238
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,09-06-2020,DEBIT,92582
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,25-06-2020,CREDIT,98741
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,02-07-2020,CREDIT,28808
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,26-09-2020,CREDIT,66408
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,24-07-2020,DEBIT,77932
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,15-03-2020,CREDIT,20274
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,24-09-2020,CREDIT,70601
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,03-06-2020,CREDIT,59326
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,19-11-2020,DEBIT,72685
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,28-11-2020,DEBIT,40101
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,28-09-2020,DEBIT,32661
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,14-02-2020,DEBIT,91614
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,04-07-2020,DEBIT,66367
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,03-02-2020,DEBIT,94882
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,16-11-2020,DEBIT,60059
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,24-12-2020,DEBIT,80442
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,04-12-2020,DEBIT,13686
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,08-07-2020,DEBIT,34582
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,08-08-2020,CREDIT,18370
9fea5989-8df9-43f8-a0b3-2d302cc430df,05-05-2020,CREDIT,66913
9fea5989-8df9-43f8-a0b3-2d302cc430df,12-06-2020,CREDIT,34422
9fea5989-8df9-43f8-a0b3-2d302cc430df,24-10-2020,CREDIT,30130
9fea5989-8df9-43f8-a0b3-2d302cc430df,09-10-2020,DEBIT,5650
9fea5989-8df9-43f8-a0b3-2d302cc430df,06-04-2020,DEBIT,42088
9fea5989-8df9-43f8-a0b3-2d302cc430df,05-02-2020,CREDIT,17408
9fea5989-8df9-43f8-a0b3-2d302cc430df,19-10-2020,DEBIT,28799
9fea5989-8df9-43f8-a0b3-2d302cc430df,06-08-2020,CREDIT,58503
9fea5989-8df9-43f8-a0b3-2d302cc430df,19-11-2020,CREDIT,35792
9fea5989-8df9-43f8-a0b3-2d302cc430df,16-08-2020,DEBIT,38372
9fea5989-8df9-43f8-a0b3-2d302cc430df,07-12-2020,DEBIT,15647
9fea5989-8df9-43f8-a0b3-2d302cc430df,25-06-2020,CREDIT,32838
9fea5989-8df9-43f8-a0b3-2d302cc430df,10-04-2020,CREDIT,66159
9fea5989-8df9-43f8-a0b3-2d302cc430df,20-02-2020,CREDIT,64281
9fea5989-8df9-43f8-a0b3-2d302cc430df,29-08-2020,CREDIT,26424
9fea5989-8df9-43f8-a0b3-2d302cc430df,01-08-2020,CREDIT,72240
9fea5989-8df9-43f8-a0b3-2d302cc430df,12-12-2020,CREDIT,68643
9fea5989-8df9-43f8-a0b3-2d302cc430df,03-05-2020,DEBIT,51896
9fea5989-8df9-43f8-a0b3-2d302cc430df,11-07-2020,CREDIT,29004
9fea5989-8df9-43f8-a0b3-2d302cc430df,02-10-2020,DEBIT,34579
9fea5989-8df9-43f8-a0b3-2d302cc430df,12-12-2020,DEBIT,39707
9fea5989-8df9-43f8-a0b3-2d302cc430df,30-10-2020,DEBIT,52343
9fea5989-8df9-43f8-a0b3-2d302cc430df,28-09-2020,CREDIT,17178
31055f47-538e-4370-8413-3d31827ae438,29-02-2020,CREDIT,24029
31055f47-538e-4370-8413-3d31827ae438,05-05-2020,CREDIT,1923
31055f47-538e-4370-8413-3d31827ae438,04-08-2020,CREDIT,41026
31055f47-538e-4370-8413-3d31827ae438,31-03-2020,CREDIT,83196
31055f47-538e-4370-8413-3d31827ae438,12-09-2020,DEBIT,29485
31055f47-538e-4370-8413-3d31827ae438,10-11-2020,CREDIT,97064
31055f47-538e-4370-8413-3d31827ae438,10-11-2020,CREDIT,7580
c0d9036c-b521-4d93-a3d5-e83775706e83,11-11-2020,CREDIT,15170
c0d9036c-b521-4d93-a3d5-e83775706e83,22-03-2020,CREDIT,10481
c0d9036c-b521-4d93-a3d5-e83775706e83,31-08-2020,DEBIT,65227
c0d9036c-b521-4d93-a3d5-e83775706e83,14-01-2020,CREDIT,35366
c0d9036c-b521-4d93-a3d5-e83775706e83,09-09-2020,CREDIT,89839
c0d9036c-b521-4d93-a3d5-e83775706e83,04-03-2020,CREDIT,99923
c0d9036c-b521-4d93-a3d5-e83775706e83,17-04-2020,CREDIT,81416
c0d9036c-b521-4d93-a3d5-e83775706e83,20-09-2020,DEBIT,72869
c0d9036c-b521-4d93-a3d5-e83775706e83,19-04-2020,DEBIT,2980
c0d9036c-b521-4d93-a3d5-e83775706e83,29-11-2020,DEBIT,26985
c0d9036c-b521-4d93-a3d5-e83775706e83,08-01-2020,DEBIT,59707
db415993-bc91-4ed9-b73f-ed161cfeeb79,11-02-2020,DEBIT,29411
db415993-bc91-4ed9-b73f-ed161cfeeb79,14-06-2020,DEBIT,19063
db415993-bc91-4ed9-b73f-ed161cfeeb79,29-03-2020,CREDIT,81626
db415993-bc91-4ed9-b73f-ed161cfeeb79,24-05-2020,DEBIT,99069
db415993-bc91-4ed9-b73f-ed161cfeeb79,04-11-2020,CREDIT,30010
db415993-bc91-4ed9-b73f-ed161cfeeb79,20-02-2020,CREDIT,75331
db415993-bc91-4ed9-b73f-ed161cfeeb79,25-08-2020,CREDIT,94023
db415993-bc91-4ed9-b73f-ed161cfeeb79,14-05-2020,DEBIT,88539
db415993-bc91-4ed9-b73f-ed161cfeeb79,30-01-2020,CREDIT,13059
db415993-bc91-4ed9-b73f-ed161cfeeb79,31-07-2020,CREDIT,62775
db415993-bc91-4ed9-b73f-ed161cfeeb79,05-12-2020,CREDIT,7360
db415993-bc91-4ed9-b73f-ed161cfeeb79,24-04-2020,DEBIT,51313
db415993-bc91-4ed9-b73f-ed161cfeeb79,13-08-2020,DEBIT,58590
db415993-bc91-4ed9-b73f-ed161cfeeb79,12-09-2020,CREDIT,16336
db415993-bc91-4ed9-b73f-ed161cfeeb79,29-07-2020,DEBIT,7461
db415993-bc91-4ed9-b73f-ed161cfeeb79,27-02-2020,CREDIT,70082
db415993-bc91-4ed9-b73f-ed161cfeeb79,03-10-2020,DEBIT,5204
db415993-bc91-4ed9-b73f-ed161cfeeb79,11-04-2020,DEBIT,85870
db415993-bc91-4ed9-b73f-ed161cfeeb79,17-12-2020,DEBIT,88094
db415993-bc91-4ed9-b73f-ed161cfeeb79,05-06-2020,DEBIT,43636
db415993-bc91-4ed9-b73f-ed161cfeeb79,07-09-2020,CREDIT,1917
db415993-bc91-4ed9-b73f-ed161cfeeb79,16-05-2020,DEBIT,1528
db415993-bc91-4ed9-b73f-ed161cfeeb79,01-08-2020,DEBIT,10050
db415993-bc91-4ed9-b73f-ed161cfeeb79,30-09-2020,DEBIT,26961
db415993-bc91-4ed9-b73f-ed161cfeeb79,22-03-2020,DEBIT,71164
db415993-bc91-4ed9-b73f-ed161cfeeb79,17-08-2020,CREDIT,94320
db415993-bc91-4ed9-b73f-ed161cfeeb79,25-12-2020,DEBIT,12587
db415993-bc91-4ed9-b73f-ed161cfeeb79,31-12-2020,DEBIT,5705
db415993-bc91-4ed9-b73f-ed161cfeeb79,12-09-2020,CREDIT,3800
db415993-bc91-4ed9-b73f-ed161cfeeb79,25-09-2020,CREDIT,22262
db415993-bc91-4ed9-b73f-ed161cfeeb79,10-05-2020,CREDIT,70459
db415993-bc91-4ed9-b73f-ed161cfeeb79,05-02-2020,CREDIT,98581
db415993-bc91-4ed9-b73f-ed161cfeeb79,06-04-2020,DEBIT,76528
db415993-bc91-4ed9-b73f-ed161cfeeb79,01-07-2020,DEBIT,23720
db415993-bc91-4ed9-b73f-ed161cfeeb79,09-09-2020,DEBIT,94358
ac4b1c62-57b9-4501-b619-13771690c502,23-11-2020,DEBIT,26105
ac4b1c62-57b9-4501-b619-13771690c502,06-03-2020,CREDIT,53202
ac4b1c62-57b9-4501-b619-13771690c502,28-07-2020,CREDIT,65358
ac4b1c62-57b9-4501-b619-13771690c502,12-08-2020,CREDIT,37460
ac4b1c62-57b9-4501-b619-13771690c502,20-05-2020,DEBIT,67375
ac4b1c62-57b9-4501-b619-13771690c502,02-12-2020,DEBIT,44491
ac4b1c62-57b9-4501-b619-13771690c502,18-06-2020,CREDIT,54506
ac4b1c62-57b9-4501-b619-13771690c502,08-09-2020,CREDIT,69333
ac4b1c62-57b9-4501-b619-13771690c502,11-09-2020,CREDIT,8560
ac4b1c62-57b9-4501-b619-13771690c502,04-01-2020,DEBIT,82666
ac4b1c62-57b9-4501-b619-13771690c502,01-10-2020,DEBIT,4929
ac4b1c62-57b9-4501-b619-13771690c502,19-11-2020,CREDIT,175
ac4b1c62-57b9-4501-b619-13771690c502,15-01-2020,DEBIT,97922
ac4b1c62-57b9-4501-b619-13771690c502,24-04-2020,CREDIT,92940
ac4b1c62-57b9-4501-b619-13771690c502,01-06-2020,CREDIT,96129
ac4b1c62-57b9-4501-b619-13771690c502,22-04-2020,DEBIT,61169
ac4b1c62-57b9-4501-b619-13771690c502,10-09-2020,DEBIT,85614
ac4b1c62-57b9-4501-b619-13771690c502,26-06-2020,CREDIT,28633
ac4b1c62-57b9-4501-b619-13771690c502,26-07-2020,DEBIT,75640
ac4b1c62-57b9-4501-b619-13771690c502,13-09-2020,CREDIT,44383
ac4b1c62-57b9-4501-b619-13771690c502,20-04-2020,CREDIT,46015
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,04-10-2020,CREDIT,87351
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,20-10-2020,DEBIT,26224
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,06-04-2020,CREDIT,70138
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,28-10-2020,DEBIT,58949
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,23-09-2020,CREDIT,29570
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,01-03-2020,DEBIT,8732
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,21-11-2020,CREDIT,5074
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,05-03-2020,CREDIT,28514
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,30-06-2020,CREDIT,10444
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,24-05-2020,CREDIT,69387
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,11-10-2020,CREDIT,74955
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,23-09-2020,DEBIT,85815
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,12-06-2020,DEBIT,3305
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,18-10-2020,DEBIT,4337
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,02-02-2020,CREDIT,6512
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,08-01-2020,CREDIT,23279
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,06-12-2020,CREDIT,69174
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,28-08-2020,CREDIT,55881
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,21-05-2020,DEBIT,61081
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,23-02-2020,DEBIT,71757
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,04-02-2020,CREDIT,93358
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,18-02-2020,DEBIT,25202
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,24-04-2020,CREDIT,92382
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,06-12-2020,DEBIT,42624
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,23-06-2020,DEBIT,9169
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,30-12-2020,CREDIT,71606
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,14-06-2020,DEBIT,89678
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,04-05-2020,CREDIT,59730
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,24-02-2020,CREDIT,63861
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,16-03-2020,CREDIT,51409
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,02-02-2020,CREDIT,18559
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,19-04-2020,DEBIT,60795
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,14-09-2020,CREDIT,85634
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,09-11-2020,CREDIT,66912
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,06-01-2020,CREDIT,58107
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,15-02-2020,DEBIT,21356
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,05-07-2020,DEBIT,38569
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,22-09-2020,CREDIT,64257
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,29-07-2020,CREDIT,93594
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,26-07-2020,CREDIT,20934
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,06-01-2020,CREDIT,77811
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,18-06-2020,CREDIT,95938
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,08-03-2020,CREDIT,18517
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,09-02-2020,CREDIT,45123
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,13-08-2020,DEBIT,74636
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,09-09-2020,CREDIT,81469
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,17-04-2020,CREDIT,3209
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,25-03-2020,DEBIT,20137
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,25-11-2020,DEBIT,46499
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,09-01-2020,DEBIT,99894
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,01-04-2020,DEBIT,58777
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,07-03-2020,DEBIT,35842
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,10-03-2020,DEBIT,54065
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,25-09-2020,CREDIT,63985
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,12-04-2020,DEBIT,94238
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,19-01-2020,DEBIT,88051
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,03-03-2020,DEBIT,85405
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,05-01-2020,DEBIT,71496
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,26-01-2020,DEBIT,81715
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,17-12-2020,DEBIT,93076
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,14-04-2020,DEBIT,44070
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,29-12-2020,DEBIT,39935
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,24-05-2020,CREDIT,35048
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,19-02-2020,CREDIT,85278
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,21-07-2020,CREDIT,79063
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,29-05-2020,CREDIT,55451
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,19-08-2020,CREDIT,29190
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,10-03-2020,DEBIT,5299
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,30-11-2020,DEBIT,71132
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,26-04-2020,CREDIT,72467
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,31-01-2020,DEBIT,12061
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,23-03-2020,CREDIT,14478
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,27-08-2020,CREDIT,64998
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,02-11-2020,CREDIT,43081
ade869a8-1f36-48db-bec5-96d64c4dea4f,13-10-2020,DEBIT,35585
ade869a8-1f36-48db-bec5-96d64c4dea4f,29-09-2020,CREDIT,97179
ade869a8-1f36-48db-bec5-96d64c4dea4f,18-10-2020,DEBIT,31206
ade869a8-1f36-48db-bec5-96d64c4dea4f,20-12-2020,CREDIT,35339
ade869a8-1f36-48db-bec5-96d64c4dea4f,11-12-2020,DEBIT,31066
ade869a8-1f36-48db-bec5-96d64c4dea4f,06-01-2020,CREDIT,66309
ade869a8-1f36-48db-bec5-96d64c4dea4f,30-12-2020,CREDIT,22049
ade869a8-1f36-48db-bec5-96d64c4dea4f,05-09-2020,DEBIT,99728
ade869a8-1f36-48db-bec5-96d64c4dea4f,31-12-2020,CREDIT,99536
ade869a8-1f36-48db-bec5-96d64c4dea4f,18-08-2020,CREDIT,29403
ade869a8-1f36-48db-bec5-96d64c4dea4f,02-09-2020,CREDIT,92607
ade869a8-1f36-48db-bec5-96d64c4dea4f,02-09-2020,DEBIT,55872
ade869a8-1f36-48db-bec5-96d64c4dea4f,23-12-2020,CREDIT,85997
ade869a8-1f36-48db-bec5-96d64c4dea4f,28-08-2020,CREDIT,34522
ade869a8-1f36-48db-bec5-96d64c4dea4f,23-05-2020,DEBIT,22044
ade869a8-1f36-48db-bec5-96d64c4dea4f,05-01-2020,CREDIT,48107
ade869a8-1f36-48db-bec5-96d64c4dea4f,03-09-2020,DEBIT,43392
ade869a8-1f36-48db-bec5-96d64c4dea4f,15-10-2020,CREDIT,72010
ade869a8-1f36-48db-bec5-96d64c4dea4f,29-02-2020,CREDIT,9993
ade869a8-1f36-48db-bec5-96d64c4dea4f,18-09-2020,DEBIT,73446
ade869a8-1f36-48db-bec5-96d64c4dea4f,08-12-2020,CREDIT,89028
ade869a8-1f36-48db-bec5-96d64c4dea4f,17-04-2020,CREDIT,8708
d58e2e18-5f13-4e1c-a0c8-b318225c6910,10-04-2020,DEBIT,28951
d58e2e18-5f13-4e1c-a0c8-b318225c6910,21-11-2020,DEBIT,11594
d58e2e18-5f13-4e1c-a0c8-b318225c6910,27-02-2020,CREDIT,41150
d58e2e18-5f13-4e1c-a0c8-b318225c6910,11-01-2020,CREDIT,77837
d58e2e18-5f13-4e1c-a0c8-b318225c6910,05-05-2020,CREDIT,98632
d58e2e18-5f13-4e1c-a0c8-b318225c6910,28-08-2020,DEBIT,13806
d58e2e18-5f13-4e1c-a0c8-b318225c6910,04-07-2020,CREDIT,64646
d58e2e18-5f13-4e1c-a0c8-b318225c6910,21-02-2020,CREDIT,50570
d58e2e18-5f13-4e1c-a0c8-b318225c6910,15-06-2020,DEBIT,58499
d58e2e18-5f13-4e1c-a0c8-b318225c6910,26-05-2020,CREDIT,212
d58e2e18-5f13-4e1c-a0c8-b318225c6910,21-01-2020,DEBIT,43893
d58e2e18-5f13-4e1c-a0c8-b318225c6910,16-12-2020,CREDIT,61352
d58e2e18-5f13-4e1c-a0c8-b318225c6910,30-03-2020,CREDIT,40985
d58e2e18-5f13-4e1c-a0c8-b318225c6910,15-03-2020,DEBIT,76492
d58e2e18-5f13-4e1c-a0c8-b318225c6910,26-06-2020,DEBIT,44415
d58e2e18-5f13-4e1c-a0c8-b318225c6910,09-12-2020,DEBIT,23699
d58e2e18-5f13-4e1c-a0c8-b318225c6910,02-02-2020,CREDIT,30385
d58e2e18-5f13-4e1c-a0c8-b318225c6910,15-06-2020,CREDIT,23675
d58e2e18-5f13-4e1c-a0c8-b318225c6910,21-02-2020,CREDIT,37660
d58e2e18-5f13-4e1c-a0c8-b318225c6910,21-05-2020,CREDIT,86426
d58e2e18-5f13-4e1c-a0c8-b318225c6910,03-12-2020,CREDIT,84528
d58e2e18-5f13-4e1c-a0c8-b318225c6910,10-09-2020,DEBIT,8926
d58e2e18-5f13-4e1c-a0c8-b318225c6910,28-08-2020,DEBIT,52524
d58e2e18-5f13-4e1c-a0c8-b318225c6910,27-06-2020,DEBIT,90067
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,25-10-2020,DEBIT,55442
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,01-08-2020,CREDIT,86930
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,04-06-2020,DEBIT,41606
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,26-09-2020,DEBIT,72812
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,21-04-2020,DEBIT,58981
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,02-11-2020,CREDIT,72100
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,17-09-2020,DEBIT,55410
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,07-12-2020,CREDIT,57396
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,21-09-2020,DEBIT,36801
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,08-09-2020,CREDIT,9852
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,31-12-2020,DEBIT,64606
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,11-03-2020,DEBIT,58260
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,22-05-2020,CREDIT,52169
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,17-01-2020,DEBIT,54568
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,06-06-2020,CREDIT,52351
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,08-10-2020,CREDIT,36852
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,05-01-2020,DEBIT,4160
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,01-09-2020,DEBIT,49907
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,16-08-2020,DEBIT,40727
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,10-05-2020,DEBIT,76826
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,14-05-2020,DEBIT,58238
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,06-01-2020,DEBIT,32638
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,18-03-2020,DEBIT,15846
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,04-05-2020,CREDIT,35600
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,07-06-2020,DEBIT,68111
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,14-05-2020,DEBIT,30742
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,04-05-2020,DEBIT,16238
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,15-10-2020,DEBIT,17705
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,11-04-2020,CREDIT,40912
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,13-08-2020,CREDIT,97809
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,01-09-2020,DEBIT,77272
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,22-07-2020,CREDIT,43975
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,04-06-2020,DEBIT,51210
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,15-04-2020,CREDIT,81055
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,26-02-2020,DEBIT,89331
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,15-03-2020,DEBIT,56536
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,05-07-2020,CREDIT,74592
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,29-04-2020,CREDIT,35417
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,29-03-2020,DEBIT,92670
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,07-04-2020,DEBIT,56496
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,18-12-2020,CREDIT,18037
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,16-04-2020,DEBIT,71282
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,06-08-2020,CREDIT,46583
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,03-12-2020,DEBIT,43587
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,01-08-2020,DEBIT,43844
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,09-06-2020,DEBIT,97296
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,31-05-2020,CREDIT,31055
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,02-08-2020,DEBIT,60781
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,13-09-2020,DEBIT,75484
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,10-09-2020,CREDIT,50940
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,15-09-2020,DEBIT,94727
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,14-01-2020,CREDIT,72496
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,25-05-2020,DEBIT,95215
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,09-08-2020,CREDIT,86197
0f3e83c4-cb7b-4c68-90ee-e8ea37fb47a7,12-02-2020,CREDIT,32997
